Id;Lang;Code;Definition;CreateDate;IsDeleted;UpdateDate;GUID;CreateUserId;UpdateUserId
2899;tr;info_sear_language_change;Bu esnada bu işlem gerçekleştirilememektedir.;2019-09-30 08:48:07.130;0;NULL;eb279631-ac3c-42ed-8793-938750afdf75;-1;-1
2900;tr;mobile_tool_order;Sırala;2019-10-03 12:07:54.697;0;NULL;92e95da2-ebde-4d0d-a44c-a20612abffa2;-1;-1
2901;tr;mobile_tool_filter;Filtre;2019-10-03 12:08:06.850;0;NULL;06ad4389-64d0-4adf-8b47-a75b79b7eebd;-1;-1
2902;tr;mobile_tool_flight_change;Değiştir;2019-10-03 12:08:31.243;0;NULL;f3d39c05-7491-442c-a6d0-0fb28a6511ba;-1;-1
2903;tr;departure_ticket_type;Gidiş  Bilet Tipi;2019-10-08 12:38:26.727;0;2020-07-27 00:18:53.217;d93a7cdd-9848-402c-90ff-c6cb61f9e11d;-1;14559dca-02b0-4708-8849-78ec823fbcc6
2904;tr;arrival_ticket_type;Dönüş Bilet Tipi;2019-10-08 12:38:46.650;0;NULL;6d2bb145-399a-4c28-aa60-18246d2bedcf;-1;-1
2905;tr;support_phone_number;+43 1 90 94 500;2019-10-11 09:44:41.753;0;2020-02-18 17:12:50.643;109f3e64-4ee0-4526-bbe9-2861a247a3ce;-1;14559dca-02b0-4708-8849-78ec823fbcc6
2913;tr;flight_time_popup_other_search;Başka tarihlerde uçuş ara;2019-10-11 10:06:32.837;0;NULL;a3c7b9e6-4e3d-49a8-a436-9884585a9380;-1;-1
2914;tr;flight_time_popup_search_research;Aramayı yenile;2019-10-11 10:06:45.447;0;NULL;ff672cdc-e95c-4b64-88f4-a2c1a0d6eb6d;-1;-1
2915;tr;flight_time_popup_timeout;Bu sonuçlar güncel değil. En son uçuşları ve fiyatları görmek için güncelleyin.;2024-08-02 15:18:38.670;0;2024-08-02 15:18:38.670;E4E0E736-071F-4D40-9B8D-FC2718CD253C;1;yy
2916;tr;flight_time_popup_description;Özel teklifler ara;2019-10-11 10:19:27.540;0;2024-05-22 12:05:18.453;65c65ae0-c6fb-4a27-90e3-f9d1a22bcb0b;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
2917;tr;passenger_address_detail_text;Daha hızlı rezervasyon yapmak için giriş yap;2019-10-22 22:17:07.930;0;2024-05-22 12:05:56.763;70a2e90b-c7ec-4709-aeb4-00d9d342c20b;-1;14559dca-02b0-4708-8849-78ec823fbcc6
2918;tr;price_alarm_label;Fiyat Alarmı;2019-11-26 21:53:31.713;0;NULL;94c14022-830a-471d-b752-2a03c66de407;-1;-1
2919;tr;landing_page_h1_title;Ucuz Uçak Biletleri;2019-11-28 16:18:58.363;0;NULL;65991e4d-871b-4f90-b0bb-51eb4c17f970;-1;-1
2920;tr;cheapest_flights_title;Nasıl ucuz uçak bileti bulurum?;2019-11-28 17:43:45.980;0;2024-05-22 12:05:56.723;e739b677-75c0-441f-b588-589757019a25;-1;dc01ef46-af8e-4952-8ad0-8d8d6e744aac
2921;tr;cheapest_flights_description;martiGO.com olarak anlaşmalı olduğumuz 540’a yakın havayoluna ait uçuşları anlık olarak tarıyor ve çıkan sonuçları listeliyoruz. Böylece sana dilediğin gibi karşılaştırabileceğin bilet fiyatlarını gösteriyoruz. Listede yer alan sonuçlar arasından sana ve seyahat tarihlerine en uygun olanı seçerek pratik bir şekilde rezervasyon yapabilir, güvenli ödeme kolaylıklarımızdan faydalanabilirsin. Ayrıca hiçbir fırsatı kaçırmaman için sizleri düzenli olarak yeni uçak bileti kampanyaları hakkında bilgilendiriyoruz.;2019-11-28 17:44:36.380;0;2024-05-22 12:05:56.720;8358a545-a6bb-4906-8ccd-2e0528dade50;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
2922;tr;redirect_online_checkin_title;Checkin Sayfasına Yönlendiriliyorsun Lütfen bekle...;2019-11-28 18:47:44.580;0;2021-01-04 17:12:16.473;ccb4bd95-81dc-41f3-b4e2-46da7326d48d;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
2923;tr;price_change_info;Değişiklik hakkında bilgi;2019-11-28 22:31:16.663;0;NULL;67f768b4-583b-40ba-8d32-f8c19bfa2cf9;-1;-1
2924;tr;all_cabin_type_label;Tüm kabin tipleri;2019-11-29 12:42:39.907;0;NULL;f04521bf-9d9c-43c7-ae00-67edabde61fe;-1;-1
2925;tr;next_page_button_label;Devam;2019-12-02 17:14:00.443;0;2024-05-22 12:05:56.760;c9e1802b-f4c3-41ae-ade5-55f2c6d1dd39;-1;-1
2926;tr;extra_baggage_add_label;Ek Bagaj Ekle;2019-12-02 19:20:28.380;0;2024-05-22 12:05:56.737;ab16f987-9228-456b-a2e3-d6136c179cc4;-1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1
2927;tr;contact_label;İletişim;2019-12-02 21:09:32.810;0;NULL;d10ad77c-08b3-4c06-ad2f-bf827b5e2ae5;-1;-1
2928;tr;loading_text_1_label;Sen nerede, biz orada!;2019-12-02 21:51:56.720;0;2021-01-04 17:12:38.020;a9c3869c-d8bd-410c-a2fe-bdd065ea7cc3;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
2929;tr;loading_text_2_label;En uygun biletleri karşılaştır;2019-12-02 21:52:28.180;0;NULL;eaaf752e-384c-44b4-b903-2fea42a1b455;-1;-1
2930;tr;loading_text_3_label;Kolayca seç, güvenle al;2019-12-02 21:52:40.123;0;NULL;1c864416-2c90-4ad3-8a59-86b1ad8ff325;-1;-1
2931;tr;hour_label_small;sa;2019-12-02 22:24:53.077;0;2024-05-22 12:05:56.747;f84e3dca-3a7b-49ec-b5b5-dbd12cc928fc;-1;-1
2932;tr;minute_label_small;dk;2019-12-02 22:25:20.260;0;2024-05-22 12:05:56.753;08da7107-53ed-445d-9b49-50715247aeb5;-1;-1
2933;tr;remember_password_recovery_label;E-Mail adresine parolanı sıfırlaman için bir mail gönderdik.;2019-12-03 09:47:52.443;0;2020-12-28 14:35:08.690;c9651ea7-dc1e-4881-ad31-a030232c0b7d;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
2934;tr;extra_payment_ name;İsim;2019-12-04 10:51:11.020;0;NULL;43962a69-fb9d-4350-9f1a-136f45a04267;-1;-1
2935;tr;extra_payment_product;Ürün;2019-12-04 10:51:22.513;0;NULL;78f3e567-c2e5-40e7-9aed-7cb26acd0a5e;-1;-1
2936;tr;extra_payment_description;Açıklama;2019-12-04 10:51:37.453;0;NULL;beefda28-80d3-46e6-8137-4e14253a8f96;-1;-1
2956;tr;one_transfer_label;1 Aktarma;2019-12-05 13:49:47.847;0;2024-05-22 12:05:56.760;95d7111e-656d-4aec-a382-4a6473564a91;-1;-1
2957;tr;max_transfer_label;2+ Aktarma;2019-12-05 13:51:17.833;0;2024-05-22 12:05:56.753;6a3545ce-c714-47c3-9c63-e598c6e68bc3;-1;-1
3201;tr;customer_demand_title_label;Talep Oluştur;2019-12-06 16:14:37.020;0;NULL;3c98c1b9-550b-4287-88f3-54cec7e5a024;-1;-1
3202;tr;blt_code_label;Bilet Kodu;2019-12-06 16:16:06.740;0;NULL;9c6efe2f-a793-401b-b812-87021253ed9d;-1;-1
3203;tr;demand_success_message;Geri bildirimin için teşekkürler.;2019-12-06 22:37:37.923;0;2021-01-04 17:12:59.097;f6e9ad99-4e85-4ce2-b22a-46ba4df6b8f8;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3204;tr;customer_demand_title_box;Soruların ve görüşlerin;2019-12-06 23:18:23.853;0;2021-01-04 17:13:08.340;b5e1a4ae-3c8f-4dab-8870-db5ecf7a5521;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3205;tr;create_price_alarm_label;Fiyat Alarmını kur;2019-12-08 16:09:05.580;0;2024-05-22 12:05:56.727;7f7066a5-1bdf-4185-945e-6cd5e911bc9f;-1;-1
3206;tr;price_alarm_title_label;Bu araman için fiyat alarmını kur.;2019-12-08 16:15:30.027;0;2021-01-04 17:13:21.073;dcec721d-43e3-4d8a-a978-eba10f7235b8;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3207;tr;price_alarm_description;En iyi fiyatlar için seni bilgilendiriyoruz.;2019-12-08 16:16:28.667;0;2021-01-04 17:13:32.557;4851ddc4-2c2a-4c75-b2ae-908a781225a4;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3208;tr;confirm_code;Onay Kodu;2019-12-08 17:01:23.393;0;NULL;ef0cc6e7-1797-426d-9564-241659a4b269;-1;-1
3210;tr;old_password_label;Eski Parolan;2019-12-08 20:13:03.753;0;2021-01-04 17:13:40.787;32ce4fa0-5164-4ab4-9d41-87616c12a722;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3211;tr;required_address_user;Sistemimizde kayıtlı adresin bulunmamaktadır. Lütfen önce aşağıdaki formdan adres tanımı yap;2019-12-10 11:39:04.073;0;2021-01-04 17:14:03.347;01d41271-f91b-4358-9a0d-cfdcbd522fea;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3212;tr;other_label_text;Dİğer;2019-12-10 22:07:29.733;0;NULL;e3c3d612-8c16-418b-b150-9471d4249c96;-1;-1
3213;tr;payment_next_label;Ödeme sayfasına ilerliyorsun...;2019-12-11 10:51:01.580;0;2021-01-04 17:14:14.517;886ea483-14d9-4ef5-bef8-8a10bcf54d77;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3214;tr;extra_payment_success;Ödemen başarı ile alındı.;2019-12-11 16:00:11.063;0;2021-01-04 17:14:20.877;4bee3e3a-cda5-4bce-91f2-9fba55c8c416;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3215;tr;extra_payment_error;Ödeme alınırken hata oluştu Lütfen tekrar dene.;2019-12-11 16:01:37.693;0;2021-01-04 17:14:27.977;f7b494f6-8765-4225-9970-28dbe1d2500d;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3216;tr;PasswordMustBeEightCharacter;Şifre 8 krakterde olmalı;2020-01-22 09:59:12.170;0;2020-01-23 18:59:12.867;97FF0507-9CAD-45D0-8FE3-E5F91DFADFF1;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3217;tr;IsNotEquelToPassword;IsNotEquelToPassword;2020-01-22 09:59:12.177;0;NULL;BC5B311C-1AA8-415C-9065-A8330833FF2E;-1;-1
3218;tr;UserNotFound;Lütfen e-posta adresi veya şifreyi kontrol edip yeniden deneyin.;2020-01-22 09:59:12.183;0;2021-01-14 16:40:29.330;05D8D899-8CA4-47D8-8229-13F614F90254;-1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1
3219;tr;ConfirmCodeError;Hatayı Onayla;2020-01-22 09:59:12.187;0;2020-01-23 14:56:24.783;FF6C1111-A075-4FB5-B711-59A63A230779;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3220;tr;EMailAdressIsNotAnEmail;e-Mail adresi doğru değil;2020-01-22 09:59:12.190;0;2024-05-22 12:05:56.733;688ACAF3-6916-4F16-81D7-76448E69F9AC;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3221;tr;ExistingUser;Varolan kullanıcı;2020-01-22 09:59:12.197;0;2020-01-23 14:56:49.683;7551C35A-EDDA-4E34-8FF2-D41CCA5A2F94;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3222;tr;ApproveMembership;Üyeliği Onayla;2020-01-22 09:59:12.200;0;2020-01-23 18:56:59.970;ED187502-08EE-47AA-800E-319BE944E728;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3223;tr;IsNotValidUsernameOrPassword;Kullanıcı adı veya parola hatalı, düzeltir misin?;2020-01-22 09:59:12.203;0;2021-01-21 15:22:27.530;27DEC5CE-7755-4070-8451-B8D0DF4895FF;-1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1
3224;tr;NotFoundRoleDefinition;Rol Tanımı Bulunamadı;2020-01-22 09:59:12.210;0;2020-01-23 18:56:40.113;987272D2-CB4A-4E4D-8320-7A25956EFA64;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3225;tr;RoleDefinitionNotFound;Rol Tanımı Bulunamadı;2020-01-22 09:59:12.213;0;2020-01-23 14:58:32.147;F017160F-8B51-41C5-B974-78245C3258F4;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3226;tr;NotFound;Bulunamadı;2020-01-22 09:59:12.217;0;2020-01-23 18:55:29.960;15C76AB5-059B-4511-ABBB-60A7912A958D;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3227;tr;DataNotFound;İstenilen  veri bulunamadı;2020-01-22 09:59:12.220;0;2020-01-23 18:10:46.097;426F7B6C-9C66-4450-9E52-8A8576AD2167;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3228;tr;DataExist;"Veri mevcut ";2020-01-22 09:59:12.223;0;2020-01-23 18:54:59.187;7DC33A19-657B-44B6-A9B0-A2F2385B14C5;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3229;tr;IsErrorPrimaryKeyUpdate;şifre güncelleme hatası;2020-01-22 09:59:12.230;0;2020-01-23 14:59:45.067;63BC3D8A-F667-4222-B0FF-5622BF79A249;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3230;tr;IsErrorValueNotChange;Hata Değişmedi;2020-01-22 09:59:12.233;0;2020-03-15 19:57:16.737;436EDF59-B400-4CA7-8C2C-64C3400B3680;-1;dc01ef46-af8e-4952-8ad0-8d8d6e744aac
3231;tr;AgencyNotfound;Acenta Bulunamadi;2020-01-22 09:59:12.240;0;2020-01-23 15:00:19.967;26141EC3-1ECA-4896-BF84-CA0376A1089D;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3232;tr;CountryNotFound;"Ülke Bulunamadı
";2020-01-22 09:59:12.247;0;2020-01-23 18:53:08.563;F48BAEDD-3C9C-4F33-A80D-E6C04134297D;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3233;tr;CityNotFound;Şehir bulunamadı;2020-01-22 09:59:12.250;0;2024-05-22 12:05:56.723;4C04EDB9-CA28-4744-A62C-D82B0EE4EAD1;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3234;tr;RegionNotFound;"Bölge Bulunamadı
";2020-01-22 09:59:12.253;0;2020-01-23 18:52:28.157;D0FEE2B6-F6A1-4C18-9A31-CADE3992950D;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3235;tr;ThisDiscountCodeIsNotValid;Bu İndirim Kodu Geçerli Değil;2020-01-22 09:59:12.263;0;2020-01-23 18:11:29.807;1C539AB1-F197-47D8-BC9A-809F644DCC20;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3236;tr;ThisDiscountOnlyValidFlightBetween;Bu İndirim  bu uçuşda geçerli değil;2020-01-22 09:59:12.267;0;2020-01-23 18:52:05.893;DD1AABFB-DB88-4088-820D-D4AB1042075D;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3237;tr;ThisDiscountOnlyValidCurrency;"Bu İndirim  para birimde geçerli değil
";2020-01-22 09:59:12.270;0;2020-01-23 18:12:18.317;04962702-226A-4A05-BFAC-CB290B0B4F49;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3238;tr;PaymentIsConclude;Ödeme sonuçlandırılmıştır;2020-01-22 09:59:12.280;0;2020-01-23 18:51:18.407;365713FD-7F24-41F0-8D28-0B623CFDFF20;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3239;tr;ExtraSaleNotFound;Ekstra Satış Bulunamadı;2020-01-22 09:59:12.287;0;2020-01-23 18:26:25.923;A264860E-0810-4823-9688-E649554DD892;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3240;tr;PaymentError;Ödeme hatası;2020-01-22 09:59:12.290;0;2020-01-23 18:50:29.907;FC9F23D6-98D4-4F43-8435-4BF05E91AAAA;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3241;tr;CustomerNotFound;"Müşteri Bulunamadı
";2020-01-22 09:59:12.297;0;2020-01-23 18:27:21.707;5137CD80-9978-44E9-A7FF-19673182962B;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3242;tr;DemandTypeNotFound;"Talep Türü Bulunamadı
";2020-01-22 09:59:12.300;0;2020-01-23 18:50:05.467;2A51E56D-DA39-4E68-B674-078C5B59FBE8;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3243;tr;EmailIsWrong;"e-Mail yanlış
";2020-01-22 09:59:12.303;0;2020-12-28 14:33:44.793;4DFFC45D-8AEE-4686-8D5E-C46A6231F5BB;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3244;tr;PaymentIsActive;Ödeme etkin;2020-01-22 09:59:12.307;0;2020-01-23 18:49:21.917;1BD42187-F46B-4BC5-B081-84BF38A02422;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3245;tr;CustomerAddressNotFound;Müşteri Adresi Bulunamadı;2020-01-22 09:59:12.310;0;2020-01-23 18:28:19.317;667EF49E-DF5F-4FE4-A156-CF4F722C0C13;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3246;tr;CorporationNotFound;Şirket Bulunamadı;2020-01-22 09:59:12.317;0;2020-01-23 18:48:26.183;E7E2D448-692E-4124-B206-D85F37B4324C;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3247;tr;UserIsNotLogin;"Kullanıcı Giriş Yapmılamıyor
";2020-01-22 09:59:12.320;0;2020-01-23 18:29:10.417;A81BA2C5-1925-4990-A368-CE541F7BC59E;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3248;tr;TicketNotFound;Bilet Bulunamadı;2020-01-22 09:59:12.327;0;2020-01-23 18:48:04.950;A8E9998D-B246-411F-99F9-2D38F68CE660;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3249;tr;TransactionNotFound;İşlem Bulunamadı;2020-01-22 09:59:12.330;0;2021-01-26 16:46:01.870;2D3C237A-997D-4BDF-837B-61D465CE0E7C;-1;16ac3327-cf2e-4728-9cab-f0504fd290c0
3250;tr;PaymentTypeNotFound;"Ödeme Türü Bulunamadı
";2020-01-22 09:59:12.337;0;2020-01-23 18:47:42.577;AC11A334-6252-4019-912E-954687EE7B93;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3251;tr;SaleExtraServiceGuidIsNotCorrect;Satış Ekstra  Doğru Değil;2020-01-22 09:59:12.340;0;2020-01-23 18:30:14.120;5C8554ED-911F-4C2C-854D-44D9F92C3AEB;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3252;tr;AdultCountNotEqualToSearchCriteria;Yetişkin sayısı arama kriterlerine  uygun değil  kontrol ediniz;2020-01-22 09:59:12.350;0;2020-01-23 18:46:52.887;6DA87D35-F86D-4422-974C-F888F0DEE02E;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3253;tr;ChildCountNotEqualToSearchCriteria;"Çocuk  Kriterleri  doğru Değil ";2020-01-22 09:59:12.353;0;2020-01-23 18:31:28.333;4C7E13AB-956C-4712-B581-3134BC110CBA;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3254;tr;InfantCountNotEqualToSearchCriteria;Bebek arama kriterlerini kontrol et;2020-01-22 09:59:12.363;0;2021-01-04 17:20:11.580;91EC1601-42D7-48BC-8D1A-2639DA8C7BE2;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3255;tr;TwoPassengerNamesAreNotEqual;Yolcu isimleri aynı, lütfen kontrol et;2020-01-22 09:59:12.367;1;2025-02-26 11:18:05.457;A38FC55E-FD56-49BE-88EC-C53BC1928DCA;-1;126cbfd3-935f-4118-bd4e-19d941ba4c0a
3256;tr;CustomerInvoiceAddressIdNotFound;Müşteri Fatura Adresi Bulunamadı;2020-01-22 09:59:12.370;0;2020-01-23 18:42:36.760;E8D610BA-FE15-4E2B-8886-6611B52428C6;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3257;tr;CustomerPersonalAddressIdNotFound;"Müşteri  adres kimliği bulunamadı
";2020-01-22 09:59:12.373;0;2020-01-23 18:33:23.593;13E2671F-520D-4FCC-87E9-00FF80953234;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3258;tr;SessionNotFound;Oturum Bulunamadı;2020-01-22 09:59:12.390;0;2020-01-23 18:42:07.563;14571C7A-72C4-4F02-AF29-91308887C310;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3259;tr;FlightNotFound;Aradığın kriterlere uygun uçuş bulunamadı, alternatif uçuşlar aşağıdadır.;2020-01-22 09:59:12.393;0;2021-02-02 09:13:57.943;CAED1624-2989-4951-8021-B5741B111053;-1;935a8f01-b666-4a24-83cb-2df1a0d9f049
3260;tr;ChannelCodeNotFound;Kanal Bulunamadı;2020-01-22 09:59:12.400;0;2020-01-23 18:41:42.140;22ECF053-6AFE-4893-AA20-3F9B1F88E9D1;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3261;tr;PriceNotFound;Fiyat Bulunamadı;2020-01-22 09:59:12.403;0;2020-01-23 18:34:06.610;E3DC2506-CD0E-4017-94B6-DBDA96859F7D;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3262;tr;OperationTypeCodeNotFound;İşlem bulunamadı;2020-01-22 09:59:12.410;0;2021-01-26 16:46:18.270;63A757D8-1F2A-4518-9705-1CF70E909AC5;-1;16ac3327-cf2e-4728-9cab-f0504fd290c0
3263;tr;CurrencyCodeNotFound;Para birimi  bulunamadı;2020-01-22 09:59:12.413;0;2020-01-23 18:35:06.030;23FC6C6F-A919-483D-A135-2297A934AD01;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3264;tr;CityCodeNotFound;Şehir bulunmadı;2020-01-22 09:59:12.420;0;2024-05-22 12:05:56.723;480A92CF-530B-4DD5-9167-9948ED5750B7;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3265;tr;PaymentTypeCodeNotFound;Ödeme turu bulunamadı;2020-01-22 09:59:12.423;0;2020-01-23 18:35:48.030;16C03ACC-2ADE-446D-A9D6-795FFEF8D503;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3266;tr;LanguageCodeNotFound;Dil bulunamadı;2020-01-22 09:59:12.427;0;2020-01-23 18:39:53.023;0C53A428-E066-4013-844F-3FC3BCA8C6F4;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3267;tr;NewsletterMembershipNotFound;Bülten Üyeliği Bulunamadı;2020-01-22 09:59:12.433;0;2020-01-23 18:36:07.793;1BDC7930-2EC9-495B-B78C-5FE4C1A9B0ED;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3268;tr;FAQCategoryNotFound;"SSS Kategorisi Bulunamadı
";2020-01-22 09:59:12.437;0;2020-01-23 18:39:16.053;FE9BEBC1-D5C5-4EA1-981B-838EED574A31;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3269;tr;UserAlreadyExistsInNewsletter;Kullanıcı haber bülteni zaten var;2020-01-22 09:59:12.443;0;2020-01-23 18:38:15.033;98ECA6F1-1E19-4C3C-8EAF-B6C5D5A11AAC;-1;4c77e706-e87c-4fdc-8ed2-d333ce23dff7
3270;tr;clear_filter_label;Filtreyi temizle;2020-01-22 20:58:27.133;0;2024-05-22 12:05:18.450;03d95e59-036d-45b2-bf65-a0235fc06b4e;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3271;tr;best_choose_title;En iyi seçim;2020-01-12 20:20:24.023;0;NULL;dac6e74e-8477-477c-bedb-fd449ac93cda;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3272;tr;validation_item;Bu alanı doldurmalısın.;2020-01-15 00:14:22.103;0;2021-02-04 17:55:03.027;f52674f2-c637-4416-a7f1-7a601c1aff02;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3273;tr;SFT_Name;Sofort;2020-01-15 00:45:17.950;0;NULL;95ada5ed-3deb-4729-b873-c2d8c2622cfc;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3274;tr;SFT_destiprion;Sofort Ödeme;2020-01-15 00:45:59.487;0;NULL;03042328-7cf6-41f2-83ba-b873cc1ae895;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3275;tr;PYL_Name;Paypal;2020-01-15 00:46:22.860;0;2024-05-22 12:05:56.770;3b72f7b7-e898-49c6-afa9-41a803356654;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3276;tr;PYL_Description;Paypal Ödeme;2020-01-15 00:46:34.420;0;2024-05-22 12:05:56.770;355c3dc9-4093-401b-8c86-84ad261bdb23;14559dca-02b0-4708-8849-78ec823fbcc6;14559dca-02b0-4708-8849-78ec823fbcc6
3277;tr;DiscountCodeIsNotActive;Geçerli bir indirim kodu gir.;2020-01-15 01:16:18.307;0;2024-05-22 12:05:56.733;78932238-0d28-49a5-a688-110b5c7364d1;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3278;tr;cookie_title;Güvenliğin bizim için önemli!;2020-01-15 12:19:31.453;0;2021-01-04 17:15:03.220;fda14854-6f8f-40a8-a7b6-9fac702d7590;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3279;tr;cookie_ok_button;Anlıyorum;2020-01-15 12:20:07.360;0;NULL;b7eae44f-e623-41f4-a187-fff8fb07629d;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3280;tr;cookie_link_button;Hizmet politikamızı oku;2020-01-15 12:21:06.530;0;2021-01-04 17:15:10.440;3623a293-93e9-402d-9e29-e234a8f5c0ac;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3281;tr;ThisDiscountUsedBefore;Bu indirim kodu daha önce kullanılmış;2020-01-15 14:20:04.323;0;NULL;1ce5ee5f-62e5-4e44-8094-30ff1e4706f1;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3282;tr;Validation;Girişin eksik veya hatalıdır, lütfen düzeltip tekrar dene.;2020-01-15 14:29:56.167;0;2021-01-04 17:16:42.313;6baafcc4-cd4f-4a73-9986-a5c2e4c189a3;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3283;tr;footer_desc_one;Size memnuniyetle yardımcı olmaya hazırız;2020-01-15 18:37:49.413;0;2021-01-04 17:17:36.687;bc3de8dc-497a-45a0-b15c-edeadcfd337c;14559dca-02b0-4708-8849-78ec823fbcc6;935a8f01-b666-4a24-83cb-2df1a0d9f049
3284;tr;footer_desc_global;Dünya Çapında;2020-01-15 18:38:27.317;0;NULL;0defcd3a-b4f6-4925-a7b4-608aa51002bb;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3285;tr;footer_desc_3;24 Saat;2020-01-15 18:39:30.937;0;NULL;92b4c852-068c-4fc5-8c97-1105c68c5b30;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3286;tr;footer_language_count;4 Dil;2020-01-15 18:39:55.763;0;NULL;653f43f2-7145-4e53-9d26-38a26b0ea48a;14559dca-02b0-4708-8849-78ec823fbcc6;-1
3287;tr;discount_success_message;İndirim başarıyla uygulandı;2020-01-15 22:50:33.643;0;2024-05-22 12:05:56.733;b7cbf210-4f07-4829-aa7d-f02895ad383f;14559dca-02b0-4708-8849-78ec823fbcc6;-1
